lat,lon,itch_index_idw
36.859000000000016,-76.21302085717564,3.5354306390058268
36.859000000000016,-76.2090216593747,4.095824229177913
36.859000000000016,-76.20502246157376,3.6631573087873166
36.859000000000016,-76.20102326377283,2.0646083469287184
36.859000000000016,-76.19702406597189,1.7763561296845396
36.859000000000016,-76.19302486817095,1.7587714402570418
36.859000000000016,-76.18902567037001,5.091021993121765
36.859000000000016,-76.18502647256908,6.074103469724494
36.859000000000016,-76.18102727476814,4.571211265385993
36.86400000000002,-76.317,3.871331928351654
36.86400000000002,-76.31300080219906,5.090728196965292
36.86400000000002,-76.30900160439812,7.491559899167438
36.86400000000002,-76.30500240659718,4.464197065353946
36.86400000000002,-76.30100320879625,3.025506523161112
36.86400000000002,-76.29700401099531,2.5360043729915467
36.86400000000002,-76.29300481319437,2.365570601867355
36.86400000000002,-76.28900561539344,2.2308282679706837
36.86400000000002,-76.2850064175925,0.6487000699706701
36.86400000000002,-76.28100721979156,2.752398520166186
36.86400000000002,-76.27700802199062,3.215567780141675
36.86400000000002,-76.27300882418969,3.2620942025771202
36.86400000000002,-76.26900962638875,2.8695196864147166
36.86400000000002,-76.26501042858781,3.23153913350842
36.86400000000002,-76.26101123078688,3.8321869600185536
36.86400000000002,-76.25701203298594,6.2899954621120795
36.86400000000002,-76.253012835185,3.859527857092535
36.86400000000002,-76.24901363738407,3.0290498638150325
36.86400000000002,-76.24501443958313,2.6397125337424736
36.86400000000002,-76.2410152417822,2.612554986085592
36.86400000000002,-76.23701604398126,3.39632886794802
36.86400000000002,-76.23301684618032,5.469642323225367
36.86400000000002,-76.22901764837938,4.602331070449122
36.86400000000002,-76.22501845057845,3.7120999401992743
36.86400000000002,-76.22101925277751,3.322637538690632
36.86400000000002,-76.21702005497657,2.9724569445983606
36.86400000000002,-76.21302085717564,3.460052100179504
36.86400000000002,-76.2090216593747,5.653413955966633
36.86400000000002,-76.20502246157376,4.764179370409014
36.86400000000002,-76.20102326377283,2.666654060215574
36.86400000000002,-76.19702406597189,2.054117604278959
36.86400000000002,-76.19302486817095,1.9494337723947
36.86400000000002,-76.18902567037001,2.983114595856087
36.86400000000002,-76.18502647256908,3.9598477304669393
36.86400000000002,-76.18102727476814,3.8295992588387433
36.86900000000002,-76.317,3.6686286525075564
36.86900000000002,-76.31300080219906,4.3031197725896675
36.86900000000002,-76.30900160439812,5.188928942661871
36.86900000000002,-76.30500240659718,4.146713379447855
36.86900000000002,-76.30100320879625,3.3278053558111678
36.86900000000002,-76.29700401099531,3.02342644912334
36.86900000000002,-76.29300481319437,2.8899770825038757
36.86900000000002,-76.28900561539344,2.766903100562555
36.86900000000002,-76.2850064175925,2.6137314515542984
36.86900000000002,-76.28100721979156,2.2673140140561254
36.86900000000002,-76.27700802199062,0.9050592072165261
36.86900000000002,-76.27300882418969,1.993634483305498
36.86900000000002,-76.26900962638875,2.5985872645503614
36.86900000000002,-76.26501042858781,4.289282991305064
36.86900000000002,-76.26101123078688,4.608115238570024
36.86900000000002,-76.25701203298594,3.6598666280041727
36.86900000000002,-76.253012835185,2.9474166562798514
36.86900000000002,-76.24901363738407,1.9261355320268043
36.86900000000002,-76.24501443958313,1.4746077704718301
36.86900000000002,-76.2410152417822,1.4733188448836256
36.86900000000002,-76.23701604398126,2.372851194930805
36.86900000000002,-76.23301684618032,3.1623176959108728
36.86900000000002,-76.22901764837938,3.5979412696792314
36.86900000000002,-76.22501845057845,4.048288282313081
36.86900000000002,-76.22101925277751,3.910394659562347
36.86900000000002,-76.21702005497657,0.6648676746073149
36.86900000000002,-76.21302085717564,1.544789128300085
36.86900000000002,-76.2090216593747,3.4746006706538655
36.86900000000002,-76.20502246157376,4.87359934230397
36.86900000000002,-76.20102326377283,2.998840687064479
36.86900000000002,-76.19702406597189,2.5300376105621254
36.86900000000002,-76.19302486817095,2.6026456863428686
36.86900000000002,-76.18902567037001,2.8544396962846523
36.86900000000002,-76.18502647256908,3.1367991738505343
36.86900000000002,-76.18102727476814,3.264852923695079
36.874000000000024,-76.317,3.360464051766118
36.874000000000024,-76.31300080219906,3.0627977382217213
36.874000000000024,-76.30900160439812,2.2803292226887817
36.874000000000024,-76.30500240659718,2.985203143811753
36.874000000000024,-76.30100320879625,2.9207298707535703
36.874000000000024,-76.29700401099531,3.2341934654828446
36.874000000000024,-76.29300481319437,3.280557959694505
36.874000000000024,-76.28900561539344,3.2640039354784918
36.874000000000024,-76.2850064175925,3.6246125858492952
36.874000000000024,-76.28100721979156,1.5955722972217319
36.874000000000024,-76.27700802199062,1.9796264846727964
36.874000000000024,-76.27300882418969,1.4009570031433793
36.874000000000024,-76.26900962638875,0.8439838811910739
36.874000000000024,-76.26501042858781,2.2329393337382015
36.874000000000024,-76.26101123078688,3.5687565341254035
36.874000000000024,-76.25701203298594,3.832811963156748
36.874000000000024,-76.253012835185,2.7024049163245927
36.874000000000024,-76.24901363738407,2.155020435398675
36.874000000000024,-76.24501443958313,1.3075004615721335
36.874000000000024,-76.2410152417822,0.7013672183621691
36.874000000000024,-76.23701604398126,1.8477236767196368
36.874000000000024,-76.23301684618032,2.8386171702777374
36.874000000000024,-76.22901764837938,3.3560028532630293
36.874000000000024,-76.22501845057845,5.664706961760765
36.874000000000024,-76.22101925277751,5.913275470391019
36.874000000000024,-76.21702005497657,3.195619765162103
36.874000000000024,-76.21302085717564,2.11547013848228
36.874000000000024,-76.2090216593747,2.7521475536934243
36.874000000000024,-76.20502246157376,3.426854542756634
36.874000000000024,-76.20102326377283,0.5217936118021431
36.874000000000024,-76.19702406597189,1.8265300036236625
36.874000000000024,-76.19302486817095,2.0850702101720113
36.874000000000024,-76.18902567037001,2.483936590766739
36.874000000000024,-76.18502647256908,2.787629083679081
36.874000000000024,-76.18102727476814,2.965189424170096
36.879000000000026,-76.317,3.43833098997913
36.879000000000026,-76.31300080219906,7.015270183323232
36.879000000000026,-76.30900160439812,0.0011171711067752897
36.879000000000026,-76.30500240659718,2.023266402690293
36.879000000000026,-76.30100320879625,3.027375874484728
36.879000000000026,-76.29700401099531,4.033078606998347
36.879000000000026,-76.29300481319437,3.7352305575298397
36.879000000000026,-76.28900561539344,3.8982980902453384
36.879000000000026,-76.2850064175925,3.7486592788710356
36.879000000000026,-76.28100721979156,3.180239625468885
36.879000000000026,-76.27700802199062,3.180521072353362
36.879000000000026,-76.27300882418969,2.2114432096875234
36.879000000000026,-76.26900962638875,1.4909295932247568
36.879000000000026,-76.26501042858781,2.629813902958975
36.879000000000026,-76.26101123078688,4.290998778588575
36.879000000000026,-76.25701203298594,6.426810053483617
36.879000000000026,-76.253012835185,3.0728683513678696
36.879000000000026,-76.24901363738407,2.06856947201707
36.879000000000026,-76.24501443958313,1.2903021675624395
36.879000000000026,-76.2410152417822,1.1209281377900704
36.879000000000026,-76.23701604398126,4.810315220269082
36.879000000000026,-76.23301684618032,3.447061923935531
36.879000000000026,-76.22901764837938,2.688546379627522
36.879000000000026,-76.22501845057845,0.8268726812337277
36.879000000000026,-76.22101925277751,3.506630315864741
36.879000000000026,-76.21702005497657,3.1148149957599998
36.879000000000026,-76.21302085717564,2.679782377670622
36.879000000000026,-76.2090216593747,2.3936551418844663
36.879000000000026,-76.20502246157376,1.6945461436324503
36.879000000000026,-76.20102326377283,1.6984198434869338
36.879000000000026,-76.19702406597189,0.8347644529001934
36.879000000000026,-76.19302486817095,0.741394642376741
36.879000000000026,-76.18902567037001,2.1140141634598475
36.879000000000026,-76.18502647256908,2.5890857577809863
36.879000000000026,-76.18102727476814,2.806458179148422
36.88400000000003,-76.317,0.9395252764005562
36.88400000000003,-76.31300080219906,2.9739155085225883
36.88400000000003,-76.30900160439812,2.943269331915107
36.88400000000003,-76.30500240659718,3.172477350229922
36.88400000000003,-76.30100320879625,4.43097733262315
36.88400000000003,-76.29700401099531,4.10669508537993
36.88400000000003,-76.29300481319437,5.7937652673667595
36.88400000000003,-76.28900561539344,6.187270325642346
36.88400000000003,-76.2850064175925,3.7963468767041437
36.88400000000003,-76.28100721979156,3.2388683547608883
36.88400000000003,-76.27700802199062,3.029382330320752
36.88400000000003,-76.27300882418969,3.104943484674587
36.88400000000003,-76.26900962638875,4.291191136994068
36.88400000000003,-76.26501042858781,3.3718621085848253
36.88400000000003,-76.26101123078688,3.112265367010923
36.88400000000003,-76.25701203298594,3.329745473291557
36.88400000000003,-76.253012835185,2.8745676671752585
36.88400000000003,-76.24901363738407,1.394134402465483
36.88400000000003,-76.24501443958313,0.35923708457707554
36.88400000000003,-76.2410152417822,1.3188345272919966
36.88400000000003,-76.23701604398126,1.4775983969100515
36.88400000000003,-76.23301684618032,2.252830643188684
36.88400000000003,-76.22901764837938,2.4366650712837155
36.88400000000003,-76.22501845057845,2.64057049693685
36.88400000000003,-76.22101925277751,2.865327808459085
36.88400000000003,-76.21702005497657,2.533080733478239
36.88400000000003,-76.21302085717564,1.8942156259227176
36.88400000000003,-76.2090216593747,2.0510967129702586
36.88400000000003,-76.20502246157376,1.0845857202250078
36.88400000000003,-76.20102326377283,1.5347773771802218
36.88400000000003,-76.19702406597189,1.8383097184111583
36.88400000000003,-76.19302486817095,1.9180893731065771
36.88400000000003,-76.18902567037001,2.301789907768857
36.88400000000003,-76.18502647256908,2.5859582511896764
36.88400000000003,-76.18102727476814,2.7558187751986174
36.88900000000003,-76.317,3.1996228061242027
36.88900000000003,-76.31300080219906,3.6148426599618264
36.88900000000003,-76.30900160439812,2.962544886064602
36.88900000000003,-76.30500240659718,1.3545627543631513
36.88900000000003,-76.30100320879625,5.292171245168106
36.88900000000003,-76.29700401099531,5.701779545927517
36.88900000000003,-76.29300481319437,4.544115503121759
36.88900000000003,-76.28900561539344,4.18480146889825
36.88900000000003,-76.2850064175925,3.575075808900358
36.88900000000003,-76.28100721979156,3.26297816277572
36.88900000000003,-76.27700802199062,3.1667924879786
36.88900000000003,-76.27300882418969,3.2448121646515746
36.88900000000003,-76.26900962638875,3.580219702592884
36.88900000000003,-76.26501042858781,0.7433873232166435
36.88900000000003,-76.26101123078688,2.2190106050926346
36.88900000000003,-76.25701203298594,3.571401817786347
36.88900000000003,-76.253012835185,6.47460072310295
36.88900000000003,-76.24901363738407,2.7762605445062953
36.88900000000003,-76.24501443958313,2.275156346648074
36.88900000000003,-76.2410152417822,2.1812597282038815
36.88900000000003,-76.23701604398126,1.6306228922729689
36.88900000000003,-76.23301684618032,0.6066258052816644
36.88900000000003,-76.22901764837938,1.7109577101266098
36.88900000000003,-76.22501845057845,2.338351365001129
36.88900000000003,-76.22101925277751,3.250253109441624
36.88900000000003,-76.21702005497657,4.989273532642518
36.88900000000003,-76.21302085717564,1.6456641897827853
36.88900000000003,-76.2090216593747,1.9411431061805005
36.88900000000003,-76.20502246157376,2.1709726023202847
36.88900000000003,-76.20102326377283,2.2405564339391946
36.88900000000003,-76.19702406597189,2.332197762797515
36.88900000000003,-76.19302486817095,2.423110131008679
36.88900000000003,-76.18902567037001,2.544231226915049
36.88900000000003,-76.18502647256908,2.667700065804162
36.88900000000003,-76.18102727476814,2.767645206578369
36.894000000000034,-76.317,3.730088542882651
36.894000000000034,-76.31300080219906,4.824105788443848
36.894000000000034,-76.30900160439812,6.138699722098518
36.894000000000034,-76.30500240659718,4.43623700415397
36.894000000000034,-76.30100320879625,6.305675494709094
36.894000000000034,-76.29700401099531,5.074265304518395
36.894000000000034,-76.29300481319437,3.9201265100782194
36.894000000000034,-76.28900561539344,3.412135120660552
36.894000000000034,-76.2850064175925,3.1130973611038213
36.894000000000034,-76.28100721979156,3.1328363972632283
36.894000000000034,-76.27700802199062,3.343437695136411
36.894000000000034,-76.27300882418969,3.2613143909210924
36.894000000000034,-76.26900962638875,2.751865587967134
36.894000000000034,-76.26501042858781,1.7818259011282709
36.894000000000034,-76.26101123078688,2.042634836141903
36.894000000000034,-76.25701203298594,4.181217607264515
36.894000000000034,-76.253012835185,3.9268266078702503
36.894000000000034,-76.24901363738407,4.39214376673711
36.894000000000034,-76.24501443958313,6.632422723159644
36.894000000000034,-76.2410152417822,2.577810262498905
36.894000000000034,-76.23701604398126,2.1933003727660507
36.894000000000034,-76.23301684618032,1.6381118852477585
36.894000000000034,-76.22901764837938,1.8662957340193997
36.894000000000034,-76.22501845057845,0.4996177364529051
36.894000000000034,-76.22101925277751,2.4445411827020997
36.894000000000034,-76.21702005497657,3.9008330367065764
36.894000000000034,-76.21302085717564,1.8144379113927616
36.894000000000034,-76.2090216593747,2.0956861103317834
36.894000000000034,-76.20502246157376,2.3345924015025092
36.894000000000034,-76.20102326377283,2.4640035306105164
36.894000000000034,-76.19702406597189,2.5449067955936315
36.894000000000034,-76.19302486817095,2.6125024537684354
36.894000000000034,-76.18902567037001,2.677951215507993
36.894000000000034,-76.18502647256908,2.740703237520917
36.894000000000034,-76.18102727476814,2.7962786934890094
36.899000000000036,-76.317,3.384183658701215
36.899000000000036,-76.31300080219906,3.698686278873219
36.899000000000036,-76.30900160439812,3.9898002548838063
36.899000000000036,-76.30500240659718,4.021724374503765
36.899000000000036,-76.30100320879625,4.402354950885843
36.899000000000036,-76.29700401099531,4.045731804401554
36.899000000000036,-76.29300481319437,3.347709378211934
36.899000000000036,-76.28900561539344,2.6398321315936406
36.899000000000036,-76.2850064175925,1.8394338447281584
36.899000000000036,-76.28100721979156,2.403506778402133
36.899000000000036,-76.27700802199062,4.974778971423154
36.899000000000036,-76.27300882418969,4.967322435359239
36.899000000000036,-76.26900962638875,2.9426497429256226
36.899000000000036,-76.26501042858781,1.7206625753568332
36.899000000000036,-76.26101123078688,0.6065845709528104
36.899000000000036,-76.25701203298594,1.46830688077226
36.899000000000036,-76.253012835185,3.0588884812027226
36.899000000000036,-76.24901363738407,3.4159217650209905
36.899000000000036,-76.24501443958313,3.499103237589445
36.899000000000036,-76.2410152417822,3.402588183834662
36.899000000000036,-76.23701604398126,4.207690817606092
36.899000000000036,-76.23301684618032,3.044429658128028
36.899000000000036,-76.22901764837938,2.6804152889042268
36.899000000000036,-76.22501845057845,2.581552081924746
36.899000000000036,-76.22101925277751,3.359201265382204
36.899000000000036,-76.21702005497657,6.0611480207580435
36.899000000000036,-76.21302085717564,2.012687146064915
36.899000000000036,-76.2090216593747,2.3102437741151407
36.899000000000036,-76.20502246157376,2.42495425103055
36.899000000000036,-76.20102326377283,2.567008550401475
36.899000000000036,-76.19702406597189,2.662684698932504
36.899000000000036,-76.19302486817095,2.723626974067589
36.899000000000036,-76.18902567037001,2.764788704161464
36.899000000000036,-76.18502647256908,2.7955699691699136
36.899000000000036,-76.18102727476814,2.821438600866654
36.90400000000004,-76.317,2.7888960040382416
36.90400000000004,-76.31300080219906,2.722521683287176
36.90400000000004,-76.30900160439812,2.837971628295971
36.90400000000004,-76.30500240659718,2.861547674423768
36.90400000000004,-76.30100320879625,2.920227676728916
36.90400000000004,-76.29700401099531,3.0652345457264527
36.90400000000004,-76.29300481319437,2.976197232919091
