OBJECTID,ATTRIBUTE,SHAPEAREA,SHAPELEN
2461,E2EM1P,59385.0103597991,1113.5582368881
2462,E2EM1P,86457.3294155788,2235.20743450809
2463,E2EM1P,84988.9794976786,1735.99774391769
2464,E2EM1P,47337.0324694472,1124.41874606894
2465,E2EM1P,1236670.65897313,16229.9662141139
2466,E2EM1P,387917.457721493,4838.54413889597
2467,E2EM1P,36999.2790576793,909.417831883714
2468,E2EM1P,14060.8689544437,509.255573367851
2469,E2EM1P,6224.03561913304,359.837636224824
2470,E2EM1P,13707897.7818005,78791.5067783845
2471,E2EM1P,363404.260927173,4788.86075104126
2472,E2EM1P,1019947.01656662,8046.20697879349
2473,E2EM1P,259075.433578866,3698.35432850191
2474,E2EM1P,122250.18471859,2367.8385140405
2475,E2EM1P,13701.4942712622,479.048903818758
2476,E2EM1P,341126.968590588,4478.13271812831
2477,E2EM1P,573853.096915466,3482.47040749415
2478,E2EM1P,1797973.7551275,5906.6220744862
2479,E2EM1P,158220.406185489,2258.96356931823
2480,E2EM1P,245232.541085656,3113.10653023627
2481,E2EM1P,401130.577374137,4537.91767582172
2482,E2EM1P,80924.098043357,1448.73390023468
2483,E2EM1P,30285.1654953969,719.699301328536
2484,E2EM1P,61927.8981990896,1272.25536327005
2485,E2EM1P,300869.571589242,3653.81201066592
2486,E2EM1P,844167.710771064,5450.67449109009
2487,E2EM1P,171971.280992356,2805.50533814111
2488,E2EM1P,897320.328246087,7564.72132811187
2489,E2EM1P,273010.798746069,3228.00666255973
2490,E2EM1P,55706.2200362243,971.493959167974
2491,E2EM1P,661047.232630473,5551.08166342418
2492,E2EM1P,38153.2261185931,952.698471205555
2493,E2EM1P,1267084.01966204,8805.55830609246
2494,E2EM1P,5135777.64647605,30085.567816873
2495,E2EM1P,4071688.99159527,20396.2877496318
2496,E2EM1P,108226.867767936,1779.86198462587
2497,E2EM1P,52699.785520529,1324.11168863185
2498,E2EM1P,235100.410504129,2562.89709911655
2499,E2EM1P,153305.898135929,1777.70742711252
2500,E2EM1P,3416470.0756892,8023.76399346931
2501,E2EM1P,568248.849745865,3229.72795831391
2502,E2EM1P,162328.189358604,2805.75307335085
2503,E2EM1P,658541.470955713,4710.25032499687
2504,E2EM1P,41159.6404513375,917.168491586497
2505,E2EM1P,341121.436652244,4082.7193590942
2506,E2EM1P,528982.409627817,6111.32057247257
2507,E2EM1P,1311182.04209537,7911.6137107112
2508,E2EM1P,38467.1157731129,1281.91525107165
2509,E2EM1P,3696331.99949314,16633.4474449745
2510,E2EM1P,714982.550371582,5922.47704744355
2511,E2EM1P,754513.775096759,6906.59043413956
2512,E2EM1P,22782.7061794635,644.039761176705
2513,E2EM1P,794091.842679151,5906.0998411494
2514,E2EM1P,125309.215674934,2390.64261432775
2515,E2EM1P,113888.255666847,1433.21843631326
2516,E2EM1P,1128216.47675082,9029.94397057185
2517,E2EM1P,99511.4197963319,2145.63224629999
2518,E2EM1P,89259.6896558436,2108.83546893597
2519,E2EM1P,75362.1700433829,1106.16166492281
2520,E2EM1P,90160.5271418595,1777.27064594234
2521,E2EM1P,400358.672064475,4918.07415245613
2522,E2EM1P,1243731.58837996,10148.6872200402
2523,E2EM1P,1978178.11097984,12056.9819242897
2524,E2EM1P,164230.211070095,2408.27998270609
2525,E2EM1P,26314.535052507,803.761274893983
2526,E2EM1P,1194887.62643673,8224.10507376252
2527,E2EM1P,276284.05193763,3600.60686213439
2528,E2EM1P,2747715.56709528,13254.6151394693
2529,E2EM1P,64401.1108950502,1051.56340386855
2530,E2EM1P,1446505.65749684,9178.5159087656
2531,E2EM1P,48953.8668895896,1270.04349622618
2532,E2EM1P,82267.0684495932,1501.31726805109
2533,E2EM1P,339908.605110448,3869.81522641535
2534,E2EM1P,715552.184392077,6810.80385030735
2535,E2EM1P,1926383.13605534,9100.89094047392
2536,E2EM1P,383855.56989491,6006.13786681237
2537,E2EM1P,256873.34079075,2871.80999336971
2538,E2EM1P,24723.9868300143,800.703170994178
2539,E2EM1P,202264.064430385,1875.54933390678
2540,E2EM1P,9715.1127628884,375.828827067456
2541,E2EM1P,666665.255515011,3950.28589277597
2542,E2EM1P,9495.26134709732,407.81505411289
2543,E2EM1P,530496.292631172,5353.13630934221
2544,E2EM1P,145379.91316699,1695.40551109855
2545,E2EM1P,13302261.2490661,36742.8854593369
2546,E2EM1P,653161.901267084,5064.71762299743
2547,E2EM1P,176858.344595897,2513.65451773899
2548,E2EM1P,557748.455704355,8179.20496816339
2549,E2EM1P,464669.279687859,5595.01245612941
2550,E2EM1P,523592.67257554,6082.49298878472
2551,E2EM1P,727290.696530357,7850.72906570517
2552,E2EM1P,12543.236046226,528.215645613002
2553,E2EM1P,4659481.06145767,25612.4349268913
2554,E2EM1P,338502.845460214,3046.50280062863
2555,E2EM1P,62631.188347701,1107.8276631558
2556,E2EM1P,470129.559498966,6155.67237015832
2557,E2EM1P,20672.8367233671,695.373877912066
2558,E2EM1P,678259.989015315,6537.63970797919
2559,E2EM1P,2228493.35147976,27288.8134713219
2560,E2EM1P,11578477.59454,37267.2574096169
2561,E2EM1P,190615.541173997,2754.55670388855
2562,E2EM1P,19506.8864827463,598.121990103425
2563,E2EM1P,12482.4835922312,434.366323719854
2564,E2EM1P,66142.1831365984,1297.67682577384
2565,E2EM1P,3420.72870782057,273.835788479052
2566,E2EM1P,183485.773200489,2157.0975208026
2567,E2EM1P,12054.5386394075,441.454653282597
2568,E2EM1P,40121.3144185805,939.053450788737
2569,E2EM1P,10992.6386026181,433.708437083707
2570,E2EM1P,673033.016132969,7449.44260808379
2571,E2EM1P,77518.7234307761,2164.85266489908
2572,E2EM1P,7092.11142705608,320.711440431791
2573,E2EM1P,24183.2596221792,714.909821912428
2574,E2EM1P,40458.6691343628,764.969176519398
2575,E2EM1P,4692.95550926466,284.602564263037
2576,E2EM1P,10083.7093341591,393.492058344787
2577,E2EM1P,58172.8751185901,1302.34564269389
2578,E2EM1P,51700.0124718638,1005.58910668507
2579,E2EM1P,25763.6698256407,650.503850553018
2580,E2EM1P,149468.193054935,2477.59035153662
2581,E2EM1P,55107.7364492442,986.861440633305
2582,E2EM1P,1030404.07994545,9823.94618758695
2583,E2EM1P,38531.4663937326,801.528191862387
2584,E2EM1P,13040.7688110335,456.842997668681
2585,E2EM1P,46290.4321556745,1077.3808268746
2586,E2EM1P,21026.6138181935,681.296187241119
2587,E2EM1P,37088.2070460765,962.402191464194
2588,E2EM1P,81496.4609228964,1271.521924287
2589,E2EM1P,196596.560636103,3289.72899502848
2590,E2EM1P,63121.6289456164,1392.87602772986
2591,E2EM1P,75017.4894136951,1057.72026389684
2592,E2EM1P,289417.8465475,3776.8623484106
2593,E2EM1P,340235.268361538,4172.1955422632
2594,E2EM1P,97528.6982838888,1423.34065787458
2595,E2EM1P,10886.4726441379,421.109975170554
2596,E2EM1P,1238168.68125496,9301.64838877423
2597,E2EM1P,8333.63824912941,342.856790853251
2598,E2EM1P,14958.3020725305,468.64995840212
2599,E2EM1P,12801.512586165,452.210608865039
2600,E2EM1P,805027.596621204,5410.45719060226
2601,E2EM1P,251397.711560441,3296.76866696975
2602,E2EM1P,150582.766313192,1663.40944513883
2603,E2EM1P,194848.294937303,4048.12254332707
2604,E2EM1P,18820.5259567687,692.797047075921
2605,E2EM1P,9673.19315792049,399.475802978036
2606,E2EM1P,192546.529454296,2502.15185498889
2607,E2EM1P,6264.34510265974,299.783096758708
2608,E2EM1P,52013.9737308046,1680.43155553953
2609,E2EM1P,20126.3463962267,703.803269890346
2610,E2EM1P,122744.914130749,1823.02159795496
2611,E2EM1P,7222.13593891452,317.947615400714
2612,E2EM1P,242037.389134664,5275.39623707593
2613,E2EM1P,53689.7308829538,1355.73413420961
2614,E2EM1P,260008.406067011,3968.40014918117
2615,E2EM1P,35942.6255769801,933.991749844975
2616,E2EM1P,34048.2027032258,936.45441332666
2617,E2EM1P,28515.2689517751,706.451431396783
2618,E2EM1P,140087.488771837,2151.06417055563
2619,E2EM1P,9156.64706029426,414.307841208805
2620,E2EM1P,27704.4505343249,771.178713586833
2621,E2EM1P,501762.366750095,5359.01739984006
2622,E2EM1P,4683.34149477919,266.90173711152
2623,E2EM1P,96002.2086304697,1982.44331749317
2624,E2EM1P,110814.937674624,1692.47481067017
2625,E2EM1P,112734.997291192,1756.31454440951
2626,E2EM1P,12915.3080989068,473.164460217922
2627,E2EM1P,53661.3049037659,1318.23435606234
2628,E2EM1P,11742.8820375431,463.433050696062
2629,E2EM1P,134269.862385631,1525.93226016656
2630,E2EM1P,70093.5577327015,1101.13992055288
2631,E2EM1P,19869.6272661556,593.347030882548
2632,E2EM1P,7884.38092326565,339.459257344482
2633,E2EM1P,19454.410199041,778.180199197297
2634,E2EM1P,17459.9207296842,580.728346098888
2635,E2EM1P,1173059.57238429,8330.86473528883
2636,E2EM1P,8403.86518478984,376.630819389364
2637,E2EM1P,563593.743066788,5740.87828333287
2638,E2EM1P,31644.6513648798,870.324486607292
2639,E2EM1P,11681.3461556985,435.341201337211
2640,E2EM1P,11783.0092226515,399.881596384742
2641,E2EM1P,187207.255574938,2021.06197774017
2642,E2EM1P,51851.8543273461,1240.38014229352
2643,E2EM1P,9016.3291945816,372.165550896976
2644,E2EM1P,20059.4873719225,644.702359247696
2645,E2EM1P,17708.8170053802,536.287559113422
2646,E2EM1P,490311.889437774,5148.42514994028
2647,E2EM1P,155070.104058337,2436.88294917398
2648,E2EM1P,24912.8529759965,775.911996788533
2649,E2EM1P,41550.1221198257,1070.46804316898
2650,E2EM1P,58095.8819705367,1035.16378312828
2651,E2EM1P,32812.8343867452,887.570156814081
2652,E2EM1P,193412.819214731,2254.56464285981
2653,E2EM1P,315642.316480226,2672.32997643402
2654,E2EM1P,10204.6682910462,402.471037328085
2655,E2EM1P,46963.3374980018,1575.8716145386
2656,E2EM1P,26635.7286089849,684.733160868866
2657,E2EM1P,459890.731660279,8577.3318086492
2658,E2EM1P,14078.2226032172,551.81911052376
2659,E2EM1P,56009.4314601735,1524.05270946714
2660,E2EM1P,39703.378229524,1149.14152441681
2661,E2EM1P,69867.862404501,1339.82588938135
2662,E2EM1P,47832.6862519657,1085.46536174841
2663,E2EM1P,36607.6484612546,917.98483488512
2664,E2EM1P,56742.6531443626,1744.36241895773
2665,E2EM1P,25503.0851906999,683.232857084393
2666,E2EM1P,77466.221055295,1160.60337947877
2667,E2EM1P,21310.7434208272,812.201660384646
2668,E2EM1P,144341.520321401,3442.46882565007
2669,E2EM1P,438553.672979307,6929.196320753
2670,E2EM1P,128877.715236285,1886.98440629843
2671,E2EM1P,59047.2681254169,1599.91488930753
2672,E2EM1P,156106.153050764,2498.8838545811
2673,E2EM1P,23148.2808665523,825.329061666588
2674,E2EM1P,99824.0498539438,1891.13823861317
2675,E2EM1P,286344.321941982,4588.26979343807
2676,E2EM1P,107323.597987389,2259.01489978669
2677,E2EM1P,7997.05580111163,346.926314874633
2678,E2EM1P,79887.0658629776,1867.94533128281
2679,E2EM1P,6902.79783986283,310.446355787816
2680,E2EM1P,320461.804927796,3726.55434803248
2681,E2EM1P,25447.5554141242,919.929282238198
2682,E2EM1P,74059.2199674601,1658.12791985095
2683,E2EM1P,47257.4845893783,973.063419587224
2684,E2EM1P,145546.300169271,2077.15572150807
2685,E2EM1P,24163.0488850556,639.47971373772
2686,E2EM1P,3000716.23361823,16565.0820126089
2687,E2EM1P,52329.5924569721,1410.72255914208
2688,E2EM1P,11366.1873122119,669.397797179294
2689,E2EM1P,37571.5759547656,1351.88891728601
2690,E2EM1P,26660.9118287329,806.970573410763
2691,E2EM1P,238117.002697607,2327.52106068985
2692,E2EM1P,175521.367516874,2805.04306593691
2693,E2EM1P,1065273.04907039,8098.53947700054
2694,E2EM1P,17364.6843313501,818.876178815582
2695,E2EM1P,38775.5440346527,747.207896649405
2696,E2EM1P,31693.1258039967,884.979339231078
2697,E2EM1P,5636.70422739539,344.976837952079
2698,E2EM1P,42767.2768183066,998.838114843048
2699,E2EM1P,139672.906034872,1420.72305703287
2700,E2EM1P,40520.3972182987,1093.53644598194
2701,E2EM1P,54835.8313585555,1087.25550913562
2702,E2EM1P,132071.103409531,1601.22359217019
2703,E2EM1P,33759.6311762016,850.372052051929
2704,E2EM1P,21116.5560416802,696.852725277667
2705,E2EM1P,54312.3966264444,1509.11057582001
2706,E2EM1P,1956.03782384709,175.461216346328
2707,E2EM1P,36904.4066023309,1184.39168122038
2708,E2EM1P,13360.2302745537,465.397721219929
2709,E2EM1P,289658.236830776,3456.59576017935
2710,E2EM1P,486331.378082504,5522.02609774117
2711,E2EM1P,45507.2388060817,1308.90365357286
2712,E2EM1P,285585.50806668,2818.37488263774
2713,E2EM1P,101992.046672763,1257.77314915074
2714,E2EM1P,15498.049758533,689.210206574191
2715,E2EM1P,22022.6904819355,705.291841246407
2716,E2EM1P,208373.939052136,2285.97562830467
2717,E2EM1P,1779320.5724874,15557.7898451425
2718,E2EM1P,642528.338344796,9026.20556887101
2719,E2EM1P,596122.786549494,5229.20308895855
2720,E2EM1P,743596.68722918,6411.06198436802
2721,E2EM1P,534183.62267623,3514.19123853853
2722,E2EM1P,41285.736078953,841.867733992005
2723,E2EM1P,47494.8929895328,1310.32606880867
2724,E2EM1P,224522.082169957,3157.73168694563
2725,E2EM1P,122827.981615042,2319.31443393689
2726,E2EM1P,498724.862997599,8287.86967724006
2727,E2EM1P,21611.8054309225,718.904030911219
2728,E2EM1P,39.1502519857978,29.2171497416646
2729,E2EM1P,178842.18293132,3625.92102818931
2730,E2EM1P,197496.147567344,4995.37519654794
2731,E2EM1P,6433.02525167551,303.325366077652
2732,E2EM1P,55363.1539106479,933.995912596976
2733,E2EM1P,531521.563994957,7436.4299895598
2734,E2EM1P,114045.172174668,1825.72999191835
2735,E2EM1P,4002.49556397203,246.628346300034
2736,E2EM1P,10890.0219893587,445.217448277404
2737,E2EM1P,9975.02159864261,380.691596442491
2738,E2EM1P,34057.5083001354,1395.69592740844
2739,E2EM1P,66474.7710827615,1933.91419588217
2740,E2EM1P,1168980.23842466,8828.91987736215
2741,E2EM1P,505094.044694748,6207.94084171412
2742,E2EM1P,16953.2525299098,505.774490340441
2743,E2EM1P,232936.686641041,3106.85290453631
2744,E2EM1P,16808.8080139661,559.203463327123
2745,E2EM1P,16142.609613119,512.754804112826
2746,E2EM1P,94967.7988669722,1211.62817946512
2747,E2EM1P,28331.91212796,760.641941873349
2748,E2EM1P,12820.6290552931,463.058617021587
2749,E2EM1P,8974.62723016798,400.471983784701
2750,E2EM1P,24072.9929895323,779.385463709726
2751,E2EM1P,9403.82345765402,361.113866652392
2752,E2EM1P,2790.57016166623,435.184365797242
2753,E2EM1P,278963.919334603,2329.32833332319
2754,E2EM1P,2710702.23392879,11262.9261799028
2755,E2EM1P,28528.4056661735,827.715238306351
2756,E2EM1P,28181.7968767241,767.86762098113
2757,E2EM1P,404260.087913699,5167.16508793024
2758,E2EM1P,3966.99681303565,251.398242182251
2759,E2EM1P,314352.677779026,6442.55810206242
2760,E2EM1P,975722.553630663,4655.94101341416
2761,E2EM1P,14376.566210074,491.391575147459
2762,E2EM1P,222981.764234856,2814.72981029541
2763,E2EM1P,20606.5254872347,812.334385050578
2764,E2EM1P,130568.316992051,3063.16886124152
2765,E2EM1P,11266.8014622774,419.74114539616
2766,E2EM1P,71565.3524685523,1789.53432114274
2767,E2EM1P,38.2884034421372,30.4404074985624
2768,E2EM1P,406198.588503211,5363.88773729034
2769,E2EM1P,16066.3866589558,495.661355734303
2770,E2EM1P,51041.6592624079,943.348686129492
2771,E2EM1P,18159.5895635434,676.092533390146
2772,E2EM1P,60988.1771819712,1111.82771735247
2773,E2EM1P,40247.6547522257,1088.99252712638
2774,E2EM1P,65945.3659695269,1175.83774626152
2775,E2EM1P,192059.693703869,1715.54614788303
2776,E2EM1P,36996.2422690932,999.886657404542
2777,E2EM1P,54020.9089180304,1044.16806644661
2778,E2EM1P,3507.00186642495,247.282576937354
2779,E2EM1P,11766.4726683062,547.447506896554
2780,E2EM1P,333217.720383334,5140.24589896486
2781,E2EM1P,99863.7046802416,1344.73259825014
2782,E2EM1P,29980.6514296727,764.460524423972
2783,E2EM1P,26351.5465408397,724.821204606383
2784,E2EM1P,24283.5481485444,625.027401231659
2785,E2EM1P,105472.064599185,1315.99998147888
2786,E2EM1P,42520.1078732028,918.922788868225
2787,E2EM1P,17642.1128297489,763.348039988719
2788,E2EM1P,70569.2303539498,1548.82131560341
2789,E2EM1P,15829.0129081748,609.585972931796
2790,E2EM1P,571120.425258242,8527.22859214014
2791,E2EM1P,34656.0928618788,754.583403968669
2792,E2EM1P,7523.85936890742,689.807397875374
2793,E2EM1P,21278.0140266403,574.48005873391
2794,E2EM1P,43112.6433927179,1393.14060954835
2795,E2EM1P,377505.750678199,4299.04880484655
2796,E2EM1P,14201.7449130628,534.465684628981
2797,E2EM1P,89559.4872258827,2049.87769826155
2798,E2EM1P,482723.307107723,6452.93597537523
2799,E2EM1P,1294497.48798279,12356.844496099
2800,E2EM1P,101599.702142115,1434.63392897191
2801,E2EM1P,852602.385099999,9260.03709087638
2802,E2EM1P,41216.5198592972,1015.72649531294
2803,E2EM1P,61063.969485803,1039.2677630156
2804,E2EM1P,23530.4542597943,741.528138332767
2805,E2EM1P,18179.306426554,566.089736811187
2806,E2EM1P,7629.39394669896,439.154102600433
2807,E2EM1P,153806.420703804,2304.64295585271
2808,E2EM1P,265462.92006198,2942.92461432621
2809,E2EM1P,288312.094919857,4677.72185417056
2810,E2EM1P,104747.127784482,1626.88657334783
2811,E2EM1P,153249.855141495,2828.68642903495
2812,E2EM1P,34907.59519467,931.368312106326
2813,E2EM1P,168043.722283491,4100.08547726281
2814,E2EM1P,57.2500304632518,49.5607956363957
2815,E2EM1P,107694.835242578,1792.23629762651
2816,E2EM1P,1573401.07884492,12465.937400059
2817,E2EM1P,20494.1269400913,619.593859869181
2818,E2EM1P,510247.120602637,3713.77402242233
2819,E2EM1P,36930.2528566105,760.156697421889
2820,E2EM1P,68907.8698014171,1671.9063995312
2821,E2EM1P,13243.2414185875,456.212385634113
2822,E2EM1P,77129.9652584138,1755.24169042601
2823,E2EM1P,55424.3184052162,1360.19572827973
2824,E2EM1P,7459.68436024555,425.313002100232
2825,E2EM1P,84938.9483227811,1514.21362298904
2826,E2EM1P,44136.0086315076,1104.36021527725
2827,E2EM1P,91044.0292234803,2768.29271014757
2828,E2EM1P,23824.0623097714,760.64415971241
2829,E2EM1P,7499.1199743568,342.887743573035
2830,E2EM1P,101295.776832757,1695.67300978029
2831,E2EM1P,18241.7186034517,557.290320254642
2832,E2EM1P,493179.424704444,6489.84821986424
2833,E2EM1P,4973.58155654616,283.441572430015
2834,E2EM1P,30042.4235831959,1012.2768949817
2835,E2EM1P,283798.42743964,3195.03092733069
2836,E2EM1P,680.891385488812,116.766789793579
2837,E2EM1P,124946.467926226,2190.70759036673
2838,E2EM1P,188142.681200337,3330.96566090936
2839,E2EM1P,395010.748371606,6774.78094005976
2840,E2EM1P,1001572.64593628,8719.75428711144
2841,E2EM1P,12519.3348323584,491.264523722808
2842,E2EM1P,66338.444752274,1651.39954051854
2843,E2EM1P,261216.467372361,3214.31702635642
2844,E2EM1P,14304.8384098858,537.702056880895
2845,E2EM1P,212770.158920574,3552.26089301541
2846,E2EM1P,56655.1842542122,1535.13017986431
2847,E2EM1P,36089.7217972124,1052.55012047822
2848,E2EM1P,110704.954011026,1749.38332408651
2849,E2EM1P,5041717.67094485,25365.2951292619
2850,E2EM1P,1837491.78362738,21764.5457227122
2851,E2EM1P,3318.94253629263,408.61320379278
2852,E2EM1P,73894.5391849751,1606.21970318481
2853,E2EM1P,10127.945097611,531.897277814031
2854,E2EM1P,132950.297903432,2596.65750857331
2855,E2EM1P,8473.10903949109,370.698773649487
2856,E2EM1P,322361.044969157,3101.17918714729
2857,E2EM1P,152219.574659186,3245.84904474185
2858,E2EM1P,2514961.03220987,14798.3069954277
2859,E2EM1P,9874.81165302991,382.854076498689
2860,E2EM1P,9667.14997591833,376.247685964938
2861,E2EM1P,911493.430716759,9945.60730572055
2862,E2EM1P,25822.4553600485,707.108977488682
2863,E2EM1P,47556.2621427317,978.541770857833
2864,E2EM1P,38773.6062159884,784.635907242693
2865,E2EM1P,155908.480506332,2125.49148228933
2866,E2EM1P,297483.605093475,3684.91607100559
2867,E2EM1P,74355.0689171673,1551.75104433332
2868,E2EM1P,33447.5584385428,1546.67088197891
2869,E2EM1P,65045.5515123573,1976.77131772204
2870,E2EM1P,56785.6401108868,3142.10723527281
2871,E2EM1P,481124.553352497,7336.16536433276
2872,E2EM1P,536485.355640248,5731.90302758795
2873,E2EM1P,1236279.59651127,9824.99548184512
2874,E2EM1P,102226.289447889,2075.22653233736
2875,E2EM1P,138322.634782271,2429.05008391834
2876,E2EM1P,659987.283073993,7345.45154810813
2877,E2EM1P,51749.9700181412,1064.39696974345
2878,E2EM1P,2270695.68758277,12905.2009355178
2879,E2EM1P,696022.424267361,5437.24878535673
2880,E2EM1P,38232.9213682231,851.800867468495
2881,E2EM1P,13133.1088819849,1100.37711721382
2882,E2EM1P,194397.836809896,3466.28466222114
2883,E2EM1P,6624.63271394072,355.986483630453
2884,E2EM1P,554339.821229679,9865.38941735125
2885,E2EM1P,174324.264060566,3001.95776979327
2886,E2EM1P,446889.286737589,4496.62121448988
2887,E2EM1P,57270.3815630895,1379.62982057413
2888,E2EM1P,14000.6598010029,513.307846472487
2889,E2EM1P,36241.2040762872,849.678190325765
2890,E2EM1P,524139.288266268,4419.46342567959
2891,E2EM1P,54864.5064849985,885.976555723312
2892,E2EM1P,5435126.93080552,32301.5155375013
2893,E2EM1P,146372.913341128,2355.22139403578
2894,E2EM1P,123755.018454911,2248.48071360358
2895,E2EM1P,1213878.87780088,12706.2906107038
2896,E2EM1P,86243.0937093826,1920.16377301122
2897,E2EM1P,13824.0468630055,473.943031195847
2898,E2EM1P,22957.678298654,665.578754176023
2899,E2EM1P,6470.33617212296,311.240216885975
2900,E2EM1P,31113.0870810452,839.860341884208
2901,E2EM1P,827551.90131677,5597.36776288404
2902,E2EM1P,120102.143944848,2211.3457200758
2903,E2EM1P,2074152.15259411,16265.0451682381
2904,E2EM1P,4917717.35546802,30393.0143997082
2905,E2EM1P,5426923.15054859,16021.5173944345
2906,E2EM1P,719934.735256892,7804.31985136416
2907,E2EM1P,1285030.8139779,13231.7366147049
2908,E2EM1P,412754.053649423,4698.03523736986
2909,E2EM1P,1923195.17919765,6957.98489999235
2910,E2EM1P,2081905.7662766,12781.6801862539
2911,E2EM1P,1087627.55894937,6542.49490273271
2912,E2EM1P,54810.7078150336,1292.89682987901
2913,E2EM1P,175034.580974596,2575.6285822289
2914,E2EM1P,8915.52333156352,348.320407364468
2915,E2EM1P,17760.9923755397,596.405276594967
2916,E2EM1P,5593987.71060008,35358.9993985555
2917,E2EM1P,507629.303616729,6431.59440844855
2918,E2EM1P,402107.069335515,3404.29007746059
2919,E2EM1P,38871.0152778609,1246.41986387599
2920,E2EM1P,1163938.32235316,5840.47739890949
2921,E2EM1P,8271993.61541392,44981.5377984964
2922,E2EM1P,741961.620950158,6665.39411833188
2923,E2EM1P,541690.316039473,4835.34572258416
2924,E2EM1P,204195.151315836,2412.15489805764
2925,E2EM1P,45302.2154254088,1150.75399412287
2926,E2EM1P,276490.92654413,2431.81923795099
2927,E2EM1P,16286.6447435048,566.496295583531
2928,E2EM1P,78176.2043041295,1301.49246902125
2929,E2EM1P,309953.761002685,3334.64567610814
2930,E2EM1P,209867.914834454,2241.41446147358
2931,E2EM1P,10176.3472989609,536.865994132077
2932,E2EM1P,183601.32704333,1965.87793074701
2933,E2EM1P,379431.94362109,5972.87029368056
2934,E2EM1P,3407676.50431342,27485.6132093581
2935,E2EM1P,451396.14557963,3567.11941495752
2936,E2EM1P,1693314.03594652,11918.8203194268
2937,E2EM1P,15598.3170538157,553.71511017362
2938,E2EM1P,654953.993686069,4645.09451289197
2939,E2EM1P,684189.304738273,5222.47699477535
2940,E2EM1P,160274.555623557,1955.02881110372
2941,E2EM1P,3332341.08604144,11543.6520155052
2942,E2EM1P,45261.6177506356,1020.09320586834
2943,E2EM1P,72982.2125312692,1243.95259472293
2944,E2EM1P,0.0100292872330521,0.612662115494392
2945,E2EM1P,5655052.36456016,29756.4920357472
2946,E2EM1P,2548572.2075141,10543.4266584582
2947,E2EM1P,13917.956716675,490.385773834708
2948,E2EM1P,4367232.01450087,19216.7419881304
2949,E2EM1P,7055.4878504197,401.632964983577
2950,E2EM1P,70675.0303811965,1284.45961610268
2951,E2EM1P,76129.8121121894,2361.54216162271
2952,E2EM1P,1117845.91569279,8222.72629936165
2953,E2EM1P,5689986.09728652,43045.5779953982
2954,E2EM1P,81164.506382213,1858.70403200377
2955,E2EM1P,8971328.07320273,42926.9288096661
2956,E2EM1P,17532.7276401899,674.233540587471
2957,E2EM1P,41625.9989107593,818.284092599069
2958,E2EM1P,51209.3502255757,1132.79406668232
2959,E2EM1P,397455.636356404,4274.34276192793
2960,E2EM1P,119901.945646346,2769.63990350579
2961,E2EM1P,1271346.11946875,10214.2819507813
2962,E2EM1P,638996.498166032,4589.94455982346
2963,E2EM1P,703713.426378449,6418.23642939779
2964,E2EM1P,23516.8938775852,605.403030366469
2965,E2EM1P,142172.457779179,2670.7407390252
2966,E2EM1P,7925.47609618452,349.44690002402
2967,E2EM1P,89669.8171455488,1673.30330269008
2968,E2EM1P,20045.2056310589,580.492434016942
2969,E2EM1P,19149.2026171276,629.964130897017
2970,E2EM1P,11993.6490688657,499.351946908474
2971,E2EM1P,2235061.63868578,12765.41098936
2972,E2EM1P,14659.6858024361,590.827870059001
2973,E2EM1P,14957.4583233222,474.483347001057
2974,E2EM1P,21393.7025223948,799.588531762856
2975,E2EM1P,31840.2657172423,856.967021077813
2976,E2EM1P,6965.42709366483,332.239738894465
2977,E2EM1P,4053851.52276336,8819.58340160587
2978,E2EM1P,210831.510583743,2582.75075880376
2979,E2EM1P,25372.7725652562,648.357045998703
2980,E2EM1P,154355.327843698,3773.7327111394
2981,E2EM1P,59661.4851288519,1081.10389855905
2982,E2EM1P,18478.922956417,611.127506252882
2983,E2EM1P,31536.6976683379,814.858074388106
2984,E2EM1P,17199.2823377294,619.132134830225
2985,E2EM1P,3216620.81416734,20652.9402802482
2986,E2EM1P,55834.7518934795,1440.69600298289
2987,E2EM1P,37097.9629028772,983.276924639727
2988,E2EM1P,12646.5128315279,512.998098252895
2989,E2EM1P,6439715.44620924,44624.3596232228
2990,E2EM1P,24499.2159163053,598.948024716194
2991,E2EM1P,1255751.72701575,8324.48575483811
2992,E2EM1P,31591.7705263326,1201.34945230787
2993,E2EM1P,17916.6105367993,566.789386644338
2994,E2EM1P,27457.2081311545,663.039622497313
2995,E2EM1P,21621.1372257398,632.296139564542
2996,E2EM1P,20083.1072877242,596.981624895555
2997,E2EM1P,13685.1288952378,458.932931084319
2998,E2EM1P,34690.3475778762,776.16853645053
2999,E2EM1P,81919.2745624913,1569.59713070923
3000,E2EM1P,18875.1164147716,623.937424188653
3001,E2EM1P,59388.0704256251,1467.54917237206
3002,E2EM1P,564336.003232508,6005.25987393755
3003,E2EM1P,38287.1869715789,1006.74174906335
3004,E2EM1P,101433.909362845,1602.6347749094
3005,E2EM1P,12898.4036514519,475.87845001843
3006,E2EM1P,6411.75859988424,334.42791113083
3007,E2EM1P,67449.8951242456,1154.19405460128
3008,E2EM1P,15025.1915328537,504.196979757502
3009,E2EM1P,752608.943191913,9147.61802791944
3010,E2EM1P,74802.2062308422,1161.85503376843
3011,E2EM1P,4354970.75691652,20680.2622881887
3012,E2EM1P,714144.189713372,8181.73600613727
